LogP,SMILES,TPSA,formula,hbond_acceptors,hbond_donors,num_atoms,num_bonds,rotatable_bonds,weight
5.387600000000005,OC(=O)CCc1cc(ccc1OCc1ccc2c(O)noc2c1)C(=O)c1ccc(OC2CCCC2)cc1O,139.32000000000002,C29H27NO8,8.0,3.0,38.0,42.0,10.0,517.5340000000004
5.387600000000005,OC(=O)CCc1cc(ccc1OCc1ccc2c(O)noc2c1)C(=O)c1ccc(OC2CCCC2)cc1O,139.32000000000002,C29H27NO8,8.0,3.0,38.0,42.0,10.0,517.5340000000004
5.387600000000005,OC(=O)CCc1cc(ccc1OCc1ccc2c(O)noc2c1)C(=O)c1ccc(OC2CCCC2)cc1O,139.32000000000002,C29H27NO8,8.0,3.0,38.0,42.0,10.0,517.5340000000004
-2.4200999999999966,CC(O)[C@H](NC(=O)N[C@@H](CC(N)=O)c1nnc(s1)[C@@H](N)CO)C(O)=O,213.77999999999997,C12H20N6O6S,9.0,7.0,25.0,25.0,9.0,376.3950000000001
4.043920000000003,Cc1noc(C)c1Cn1nc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc12,118.0,C25H24N6O3,8.0,2.0,34.0,38.0,6.0,456.5060000000002
3.8755000000000024,COCCN1CCN(CC1)c1ccc(Nc2nccc(n2)-c2cn(nc2-c2cccnc2)C2CCOC2)cc1,93.46000000000001,C29H34N8O2,10.0,1.0,39.0,44.0,9.0,526.6450000000003
4.743600000000003,C[C@@]12CCC3C(CCc4cc(ccc34)C(N)=O)C1CC[C@@]21CCC(C)(C)C(=O)O1,69.39,C25H33NO3,3.0,1.0,29.0,33.0,1.0,395.5430000000003
5.6970000000000045,COc1cc(cnc1C1=CCNCC1)-c1cnc(N)c(O[C@H](C)c2c(Cl)ccc(F)c2Cl)c1,82.29,C24H23Cl2FN4O2,6.0,2.0,33.0,36.0,6.0,489.37800000000016
5.1109000000000036,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,94.65,C26H30F3N7O2,7.0,3.0,38.0,41.0,8.0,529.5670000000001
4.214580000000003,CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N(Cc1ncc[nH]1)c1ccc(Cl)cc1)C#N,85.17,C22H21ClN4O2,5.0,2.0,29.0,32.0,4.0,408.8890000000001
4.168300000000003,CCNC(=O)C#Cc1ccc2\C(=C(\Nc3ccc(CN(C)C)cc3)c3ccccc3)C(=O)Nc2c1,73.47,C29H28N4O2,4.0,3.0,35.0,38.0,6.0,464.56900000000013
5.746100000000005,COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O,105.93,C27H20ClFN4O4,7.0,2.0,37.0,41.0,6.0,518.9320000000002
5.746100000000005,COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O,105.93,C27H20ClFN4O4,7.0,2.0,37.0,41.0,6.0,518.9320000000002
3.164620000000001,C[C@@H](Oc1cc(cn2ncc(C)c12)-c1cnn(c1)C(C)(C)C)[C@H]1CNC(=O)C1,73.45,C21H27N5O2,6.0,1.0,28.0,31.0,4.0,381.4800000000002
2.6917600000000004,CNC(C)C(=O)Nc1cc(cc(n1)C#Cc1cc(C)nc(C)c1)-c1ncnc2c(C)nn(C)c12,110.50999999999999,C25H26N8O,8.0,2.0,34.0,37.0,4.0,454.5380000000002
2.5595000000000017,COc1ccc(CN(CCCCCCCN2CC(NC(C)=O)C(O)C(O)C2CO)Cc2ccc(OC)cc2)cc1,114.73000000000002,C31H47N3O6,8.0,4.0,40.0,42.0,16.0,557.7320000000002
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
3.7344000000000017,Clc1ccc(CNc2nc(nc3ncccc23)N2CCN(CC2)C(=O)[C@H]2CCCCN2)c(Cl)c1,86.28,C24H27Cl2N7O,7.0,2.0,34.0,38.0,5.0,500.4340000000004
2.0704199999999995,CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,112.89999999999998,C23H32N6O4S,8.0,1.0,34.0,37.0,8.0,488.61400000000043
2.8021200000000013,Cc1cc(CC(=O)Nc2cc([nH]n2)[C@H]2CC[C@H](C2)OC(=O)NC2(C)CC2)on1,122.14000000000001,C19H25N5O4,6.0,3.0,28.0,31.0,6.0,387.4400000000002
2.8021200000000013,Cc1cc(CC(=O)Nc2cc([nH]n2)[C@H]2CC[C@H](C2)OC(=O)NC2(C)CC2)on1,122.14000000000001,C19H25N5O4,6.0,3.0,28.0,31.0,6.0,387.4400000000002
2.0704199999999995,CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,112.89999999999998,C23H32N6O4S,8.0,1.0,34.0,37.0,8.0,488.61400000000043
3.988000000000002,O[C@@H](COc1ccc(Cl)c(F)c1)CN1CCN(CC1)NC(=O)c1ccc2cc(Cl)ccc2c1,65.04,C24H24Cl2FN3O3,5.0,2.0,33.0,36.0,7.0,492.3780000000002
5.1109000000000036,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,94.65,C26H30F3N7O2,7.0,3.0,38.0,41.0,8.0,529.5670000000001
5.1109000000000036,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,94.65,C26H30F3N7O2,7.0,3.0,38.0,41.0,8.0,529.5670000000001
5.204000000000003,OC(=O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1-c1c2ccc(O)cc2oc2cc(=O)ccc12,138.44,C23H12Cl2N4O5,8.0,3.0,34.0,38.0,4.0,495.27800000000025
4.1193000000000035,CN1CCN(Cc2cc(NC(=O)c3csc4CN(CCc34)c3cncnc3)cc(c2)C(F)(F)F)CC1,64.6,C25H27F3N6OS,7.0,1.0,36.0,40.0,5.0,516.5930000000002
6.626600000000004,COc1cc(NC(=O)c2ccc(cc2)-c2cc3ccccc3oc2=O)ccc1NC(=O)c1ccccc1Cl,97.63999999999999,C30H21ClN2O5,5.0,2.0,38.0,42.0,6.0,524.9600000000003
5.4618000000000055,CCCNC(=O)COc1ccc(cc1)-c1oc2cc(O)c(cc2c1C#Cc1cccc(Cl)c1)C(O)=O,109.0,C28H22ClNO6,5.0,3.0,36.0,39.0,7.0,503.9380000000002
2.9099000000000013,Fc1ccn(n1)[C@H]1C[C@@H](C1)c1cc(O[C@H]2C[C@H](C2)n2cccn2)ncn1,70.65,C18H19FN6O,7.0,0.0,26.0,30.0,5.0,354.389
2.8580000000000005,Cn1cc(cn1)-c1cnc2c(cnn2c1)-c1csc(c1)C(=O)N[C@@H]1CCCC[C@@H]1N,103.13000000000001,C21H23N7OS,8.0,2.0,30.0,34.0,4.0,421.53000000000026
4.389900000000002,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,88.61000000000001,C24H25ClFN5O3,7.0,2.0,34.0,37.0,8.0,485.94700000000023
4.1193000000000035,CN1CCN(Cc2cc(NC(=O)c3csc4CN(CCc34)c3cncnc3)cc(c2)C(F)(F)F)CC1,64.6,C25H27F3N6OS,7.0,1.0,36.0,40.0,5.0,516.5930000000002
-2.8305999999999987,O[C@H]1C[C@@H](O[C@@H]1COP([O-])([O-])=O)n1cc(F)c(=O)[nH]c1=O,156.73999999999998,C9H10FN2O8P-2,9.0,2.0,21.0,22.0,4.0,324.15700000000004
3.3458000000000014,CN(c1cccc(CNc2nc(Nc3ccc(cc3)C(N)=O)ncc2C(F)(F)F)c1)S(C)(=O)=O,130.31,C21H21F3N6O3S,7.0,3.0,34.0,36.0,8.0,494.4990000000002
5.030000000000005,Fc1ccc(OCC(=O)Nc2ccc3CC4CCC(Cc3c2)C4NS(=O)(=O)c2ccc(Cl)s2)cc1,84.5,C25H24ClFN2O4S2,5.0,2.0,35.0,39.0,7.0,535.0620000000001
1.6776000000000004,OC(C[n+]1cccc(c1)-c1cccc(c1)-c1ccccc1)(P(O)(O)=O)P(O)([O-])=O,142.00000000000003,C19H19NO7P2,4.0,4.0,29.0,31.0,6.0,435.309
1.6776000000000004,OC(C[n+]1cccc(c1)-c1cccc(c1)-c1ccccc1)(P(O)(O)=O)P(O)([O-])=O,142.00000000000003,C19H19NO7P2,4.0,4.0,29.0,31.0,6.0,435.309
0.9730999999999996,C[C@H](\C=C\C=C(/C)[C@H]1CN[C@@H]([C@H]1CC(O)=O)C(O)=O)C(O)=O,123.93,C15H21NO6,4.0,4.0,22.0,22.0,7.0,311.33400000000006
2.5060000000000002,C[C@H](NC(c1cccc2[nH]c(=O)c(=O)[nH]c12)P(O)(O)=O)c1ccc(Br)cc1,135.28,C17H17BrN3O5P,4.0,5.0,27.0,29.0,5.0,454.21700000000004
2.5060000000000002,C[C@H](NC(c1cccc2[nH]c(=O)c(=O)[nH]c12)P(O)(O)=O)c1ccc(Br)cc1,135.28,C17H17BrN3O5P,4.0,5.0,27.0,29.0,5.0,454.21700000000004
2.0704199999999995,CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,112.89999999999998,C23H32N6O4S,8.0,1.0,34.0,37.0,8.0,488.61400000000043
5.460300000000003,C[C@@H](Nc1nc2nccn2c2ccc(cc12)C1=CCOCC1)c1cc(N)cc(c1)C(F)(F)F,77.47,C24H22F3N5O,6.0,2.0,33.0,37.0,4.0,453.4680000000002
3.808200000000002,C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,89.60000000000001,C20H20ClFN4O2S,6.0,2.0,29.0,32.0,3.0,434.92400000000015
3.593300000000001,NC(=O)c1ccc2n(Cc3ccccc3C(F)(F)F)c(Nc3ccc(cc3)S(N)(=O)=O)nc2c1,133.10000000000002,C22H18F3N5O3S,6.0,3.0,34.0,37.0,6.0,489.47900000000016
3.9682000000000013,CCc1c2NCCOc2ncc1-c1cc2cc(NC(=O)O[C@H]3COC[C@@H]3C)ncc2c(N)c1F,120.62,C24H26FN5O4,8.0,3.0,34.0,38.0,4.0,467.50100000000026
3.1338000000000017,[O-]S(=O)(=O)c1cc(ccc1\C=C\c1ccc(cc1S([O-])(=O)=O)N=C=S)N=C=S,139.11999999999998,C16H8N2O6S4-2,10.0,0.0,28.0,29.0,6.0,452.5160000000002
6.429700000000003,FC(F)(F)Oc1ccc(Oc2ccnc(N3CCC(CC3)NC(=S)Nc3cccnc3)c2Cl)c(Cl)c1,71.54,C23H20Cl2F3N5O2S,6.0,2.0,36.0,39.0,6.0,558.4130000000002
2.547600000000001,CC1CNC(=O)c2[nH]c3ccc(cc3c12)C(=O)Nc1nc(cs1)C(=O)NC1CCN(C)CC1,119.21999999999998,C23H26N6O3S,6.0,4.0,33.0,37.0,4.0,466.5670000000003
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
2.1219,[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccccn2)cc1Nc1ccccc1S(C)(=O)=O,125.97,C18H18N6O3S,8.0,3.0,31.0,33.0,7.0,401.4663053340002
4.756400000000002,OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,57.61,C17H12F9NO3S,3.0,1.0,31.0,32.0,5.0,481.336
4.217300000000003,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,99.16,C25H24N6O2,7.0,1.0,33.0,37.0,5.0,440.50700000000035
4.9356000000000035,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)c1ccccn1,91.76,C30H29N3O4,6.0,2.0,37.0,40.0,12.0,495.5790000000002
4.905800000000005,CNCCn1nc(C(=O)NCc2cccc3ccccc23)c2CN(Cc3ccc(OC)c4ccccc34)CCc12,71.42,C33H35N5O2,6.0,2.0,40.0,45.0,9.0,533.6760000000003
2.166199999999999,CCOC(=O)[C@@H]1CSC(N1C(=O)c1cn(CCCNC(=O)C(F)(F)F)nn1)c1ccccc1,106.42,C20H22F3N5O4S,8.0,1.0,33.0,35.0,8.0,485.4880000000001
7.371500000000006,OC(=O)C1CCCN1Cc1cc(Cl)c(OCc2cccc(c2Br)-c2ccccc2)cc1OCc1cccnc1,71.89,C31H28BrClN2O4,5.0,1.0,39.0,43.0,10.0,607.932
2.3922,OC(=O)C1=CC(C=CC1=O)C(c1ccc(O)c(c1)C(O)=O)c1ccc(O)c(c1)C(O)=O,169.42999999999998,C22H16O9,6.0,5.0,31.0,33.0,6.0,424.36100000000016
4.121800000000002,COc1ccc(NC(=O)c2n[nH]c3ccc(cc23)-c2cncc(CN3CCC(F)(F)C3)c2)cn1,96.02999999999999,C24H22F2N6O2,6.0,2.0,34.0,38.0,6.0,464.4760000000002
1.2067999999999999,CC(C)(C)[Si](C)(C)O[C@H]1C[C@@H](O[C@@H]1CO)n1ccc(=O)[nH]c1=O,93.54999999999998,C15H26N2O5Si,6.0,2.0,23.0,24.0,4.0,342.4680000000001
5.234500000000005,FC(F)(F)c1ccc(cc1)N1CCN(CC1)C(=O)[C@@H](c1ccc(Cl)cc1)c1cccnc1,36.44,C24H21ClF3N3O,3.0,0.0,32.0,35.0,4.0,459.8990000000001
3.164620000000001,C[C@@H](Oc1cc(cn2ncc(C)c12)-c1cnn(c1)C(C)(C)C)[C@H]1CNC(=O)C1,73.45,C21H27N5O2,6.0,1.0,28.0,31.0,4.0,381.4800000000002
6.915900000000007,C\C(\C=C\C=C(\C)c1cc(cc(c1OCC(F)F)C(C)(C)C)C(C)(C)C)=C/C(O)=O,46.53,C25H34F2O3,2.0,1.0,30.0,30.0,7.0,420.5400000000002
6.915900000000007,C\C(\C=C\C=C(\C)c1cc(cc(c1OCC(F)F)C(C)(C)C)C(C)(C)C)=C/C(O)=O,46.53,C25H34F2O3,2.0,1.0,30.0,30.0,7.0,420.5400000000002
3.0897000000000006,Nc1nc(NC2Cc3ccccc3C2)nc(n1)N1CCC(CC1)C(=O)NCCc1c[nH]c2ccccc12,124.85,C28H32N8O,7.0,4.0,37.0,42.0,7.0,496.6190000000003
5.540800000000004,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC,98.78000000000002,C28H24FN3O5,6.0,2.0,37.0,41.0,8.0,501.51400000000024
4.168300000000003,CCNC(=O)C#Cc1ccc2\C(=C(\Nc3ccc(CN(C)C)cc3)c3ccccc3)C(=O)Nc2c1,73.47,C29H28N4O2,4.0,3.0,35.0,38.0,6.0,464.56900000000013
3.3762200000000018,CCNc1nc(cc(n1)-c1cc(NC(=O)c2cccc(c2)S(C)(=O)=O)ccc1C)N1CCOCC1,113.51999999999998,C25H29N5O4S,8.0,2.0,35.0,38.0,7.0,495.60500000000036
5.041020000000004,CCn1c2nc(NCCC3CCN(C)CC3)ncc2cc(-c2ccc(cc2Cl)-c2cncc(C)n2)c1=O,88.83000000000001,C28H32ClN7O,8.0,1.0,37.0,41.0,7.0,518.0650000000003
4.730800000000003,CCn1cc(-c2ccc3N(CCc3c2)C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)ncnc12,86.27,C25H22F3N5O2,6.0,1.0,35.0,39.0,5.0,481.47800000000007
1.4418799999999998,C[C@@H]1C[C@H]1C(=O)N1CCN(C[C@H]1C)c1cnc(C#N)c(n1)-c1cnn(C)c1,90.94,C19H23N7O,7.0,0.0,27.0,30.0,3.0,365.4410000000001
-2.8305999999999987,O[C@H]1C[C@@H](O[C@@H]1COP([O-])([O-])=O)n1cc(F)c(=O)[nH]c1=O,156.73999999999998,C9H10FN2O8P-2,9.0,2.0,21.0,22.0,4.0,324.15700000000004
-1.7976999999999965,Cn1cnc(C[C@H](NC(=O)[C@H]2CCC(=O)N2)C(=O)N2CCC[C@H]2C(N)=O)c1,139.42,C17H24N6O4,6.0,3.0,27.0,29.0,6.0,376.41700000000014
0.803699999999999,CCNC(=O)OC[C@H]1OC([C@H](O)[C@@H]1O)n1cnc2c(NCc3ccccc3)ncnc12,143.65000000000003,C20H24N6O5,10.0,4.0,31.0,34.0,7.0,428.4490000000002
4.5339000000000045,COc1ccc(CN[C@H]2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(OC)c(=O)cc23)cc1,75.25,C28H31NO6,7.0,1.0,35.0,38.0,8.0,477.55700000000024
3.7806000000000033,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(OC(F)(F)F)cc4)C[C@H]2CCC(=O)N13,42.010000000000005,C21H27F3N2O3,4.0,0.0,29.0,32.0,4.0,412.45200000000017
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.590320000000004,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,86.28,C29H31N7O,7.0,2.0,37.0,41.0,7.0,493.61500000000024
4.823620000000004,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C,108.48000000000002,C27H36N6O3S,8.0,3.0,37.0,40.0,10.0,524.6910000000001
3.1395800000000005,O=C(Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1)NCc1ncc[nH]1,128.07,C22H24N8O,6.0,3.0,31.0,35.0,6.0,416.4890000000002
3.164620000000001,C[C@@H](Oc1cc(cn2ncc(C)c12)-c1cnn(c1)C(C)(C)C)[C@H]1CNC(=O)C1,73.45,C21H27N5O2,6.0,1.0,28.0,31.0,4.0,381.4800000000002
5.775300000000004,CCCCC(Oc1cc(O)c(cc1C#Cc1ccccc1OC(F)(F)F)C(O)=O)C(=O)NC1CCCCC1,105.09,C28H30F3NO6,5.0,3.0,38.0,40.0,9.0,533.5430000000001
7.031900000000004,OC1=C(C(=O)O\C1=C/c1cc(ccc1Cl)C(F)(F)F)c1ccc(c(F)c1)-c1ccccc1,46.53,C24H13ClF4O3,3.0,1.0,32.0,35.0,3.0,460.8100000000001
5.885940000000005,Cc1ccc(cc1)-c1nc2Oc3c(C)cccc3Cc2c(SCC(=O)Nc2cccc(c2)C(O)=O)n1,101.41000000000001,C28H23N3O4S,6.0,2.0,36.0,40.0,6.0,497.57600000000025
6.089300000000006,CN1CCC(CC1)C(N1CCN(CC1)C(=O)CC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,26.79,C32H38ClN3O,3.0,0.0,37.0,41.0,7.0,516.1290000000001
6.430100000000006,Clc1cc(Nc2ncnc3ccc(cc23)-c2ccc(CN3CCS(=O)CC3)o2)ccc1OCc1ccccc1,80.49000000000001,C30H27ClN4O3S,7.0,1.0,39.0,44.0,8.0,559.0910000000005
4.895400000000004,FC(F)(F)c1cccc2OC3(CCN(CC3)c3ccc(nn3)-c3nnc(Cc4cccnc4)o3)CCc12,90.06,C26H23F3N6O2,8.0,0.0,37.0,42.0,4.0,508.50400000000025
3.9919400000000023,CC(=N)N1CCC(CC1)Oc1ccc(cc1)N(Cc1cc2cc(ccc2s1)C(N)=N)S(C)(=O)=O,123.57,C24H29N5O3S2,6.0,3.0,34.0,37.0,7.0,499.6620000000002
1.3253000000000001,COc1cc(ncc1C#N)[C@@H](O)CN1CCN(C[C@H](O)c2ccc3C(=O)OCc3c2C)CC1,119.14999999999999,C24H28N4O5,9.0,2.0,33.0,36.0,7.0,452.5110000000003
4.236000000000002,CO[C@H]1CC[C@]2(Cc3ccc(cc3C22N=C(C)C(N)=N2)-c2cncc(c2)C#CC)CC1,72.86,C26H28N4O,5.0,1.0,31.0,35.0,2.0,412.5370000000002
-2.0736999999999988,Nc1nc2[nH]c(CC(=O)NCC(=O)N[C@@H](CCC(O)=O)C(O)=O)cc2c(=O)[nH]1,220.35999999999996,C15H18N6O7,7.0,7.0,28.0,29.0,9.0,394.3440000000001
4.260870000000003,CCn1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(=N)NC1CCS(=O)(=O)CC1,92.02000000000001,C22H22F3N3O3S2,6.0,2.0,33.0,36.0,4.0,497.56400000000025
4.302700000000003,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1C(=O)c1cc[n+]([O-])cc1,90.18,C22H21ClN2O4S,4.0,1.0,30.0,32.0,5.0,444.94000000000017
0.40240000000000015,OC(=O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)s1)C=O,187.16999999999996,C17H16N2O9S2,8.0,5.0,30.0,31.0,10.0,456.4540000000002
5.911200000000004,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC,120.63000000000001,C24H22F3N5O5,8.0,2.0,37.0,40.0,7.0,517.4640000000002
4.239200000000003,COc1cc(ccc1O)-c1ccc2c(n[nH]c2c1)-c1nc2c(cccc2[nH]1)N1CCN(C)CC1,93.29999999999998,C26H26N6O2,6.0,3.0,34.0,39.0,4.0,454.5340000000003
0.5153999999999997,COc1cc(NS(=O)(=O)c2ccc(NCc3cnc4nc(N)[nH]c(=O)c4n3)cc2)nc(OC)n1,199.98999999999995,C19H19N9O5S,12.0,4.0,34.0,37.0,8.0,485.4860000000002
3.506120000000001,C[C@@H](N1CC[C@](C)(C1=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)C(=O)NO,91.76,C25H27N3O4,5.0,2.0,32.0,35.0,6.0,433.5080000000001
3.506120000000001,C[C@@H](N1CC[C@](C)(C1=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)C(=O)NO,91.76,C25H27N3O4,5.0,2.0,32.0,35.0,6.0,433.5080000000001
1.5592999999999997,CC(C(C)=O)n1c(CN2CCN(CC2)c2cccc(Cl)c2)nc2n(C)c(=O)n(C)c(=O)c12,85.37,C22H27ClN6O3,9.0,0.0,32.0,35.0,5.0,458.9500000000002
3.379300000000002,CCNC(=O)Nc1nc2cc(c(F)c([C@H]3CCCO3)c2[nH]1)-c1cnc(nc1)C(C)(C)O,125.05,C21H25FN6O3,6.0,4.0,31.0,34.0,5.0,428.46800000000013
2.4459999999999997,OC(=O)C1=CC(C=CC1=O)=C(c1ccc(O)c(c1)C(O)=O)c1ccc(O)c(c1)C(O)=O,169.42999999999998,C22H14O9,6.0,5.0,31.0,33.0,5.0,422.34500000000014
3.9655000000000014,Fc1ccc(cc1)C(=O)NC[C@]1(OC(=O)Nc2ccc(cc12)-c1cc[nH]n1)C(F)(F)F,96.11,C20H14F4N4O3,4.0,3.0,31.0,34.0,4.0,434.34900000000005
1.6755899999999997,Cc1cc(sc1CCC(=O)N[C@@H](CC(O)=O)C(O)=O)C(=O)Oc1ccc(cc1F)C(N)=N,179.87,C20H20FN3O7S,7.0,5.0,32.0,33.0,10.0,465.4590000000002
4.145340000000002,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc23)nc2cccc(C)c2c1=O,124.74000000000001,C28H23N7O2,9.0,2.0,37.0,42.0,4.0,489.53900000000027
6.536800000000005,OC(=O)c1cc(ccc1Cl)C1C=C(\C(=C\c2ccc(o2)-c2ccccc2)C1=O)C(F)(F)F,67.50999999999999,C24H14ClF3O4,3.0,1.0,32.0,35.0,4.0,458.81900000000013
5.708900000000003,Oc1c(F)c(F)cc(C(=O)c2ccc(s2)-c2ccccc2NS(=O)(=O)c2ccc(F)cc2)c1F,83.47,C23H13F4NO4S2,5.0,2.0,34.0,37.0,6.0,507.48600000000016
6.022700000000007,Oc1ccc2c3[C@@H](Oc4c(Cl)cccc4-c3cnc2c1)c1ccc(OCCN2CC(CF)C2)cc1,54.82,C28H24ClFN2O3,5.0,1.0,35.0,40.0,6.0,490.96200000000033
1.5794999999999997,C[C@H]1[C@@H]2[C@H](CN1S(=O)(=O)c1ccc3OCOc3c1)c1cnccc1N(C)C2=O,89.03999999999999,C19H19N3O5S,6.0,0.0,28.0,32.0,2.0,401.44400000000013
4.209400000000004,COc1cc2c(CNS(=O)(=O)C(F)(F)F)cnc(C(=O)c3cccc(OC(C)C)c3)c2cc1OC,103.82,C23H23F3N2O6S,7.0,1.0,35.0,37.0,9.0,512.5060000000002
4.209400000000004,COc1cc2c(CNS(=O)(=O)C(F)(F)F)cnc(C(=O)c3cccc(OC(C)C)c3)c2cc1OC,103.82,C23H23F3N2O6S,7.0,1.0,35.0,37.0,9.0,512.5060000000002
3.508700000000001,OC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(ncc1F)-c1c[nH]c2ncc(Cl)nc12,116.68,C19H18ClFN6O2,6.0,3.0,29.0,33.0,4.0,416.84400000000016
4.469900000000003,COc1cc2nccc(Oc3ncc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)c2nc1OC,124.56,C26H21F2N5O5,8.0,2.0,38.0,42.0,8.0,521.4800000000002
